City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Jessup,20794,High's Dairy Store,"2861 Jessup Rd, 20794",3.77,High's,39.142357,-76.7631093,3.72
Jessup,20794,Royal Farms,"7136 Montevideo Rd, 20794",3.79,Royal Farms,39.1743215,-76.7771879,3.69
Jessup,20794,BP,"7879 Pocomoke Dr, 20794",3.79,BP,39.1682121,-76.7831573,3.74
Jessup,20794,Shell,"2753 Annapolis Rd, 20794",3.84,Shell,39.1377885,-76.7521393,3.79
Jessup,20794,Royal Farms,"2850 Jessup Rd, 20794",3.79,Royal Farms,39.1424361,-76.7613968,3.69
Jessup,20794,Shell,"8755 Washington Blvd, 20794",3.84,Shell,39.1447238,-76.8087484,3.79
Jessup,20794,Exxon,"7930 Washington Blvd, 20794",3.83,Exxon,39.1711851,-76.7868219,3.8
Jessup,20794,Royal Farms,"8686 Washington Blvd, 20794",3.79,Royal Farms,39.1457337,-76.8094061,3.69
Fulton,20759,High's,"11840 Lime Kiln Rd, 20759",3.79,High's,39.1513419,-76.9241758,3.74
Fulton,20759,BP,"8181 Maple Lawn Blvd, 20759",3.99,BP,39.1471556,-76.9052212,3.94
Burtonsville,20866,Freestate,"15411 Old Columbia Pike, 20866",3.67,-,39.1083747,-76.9358213,3.67
Clarksville,21029,Sunoco,"5015 Signal Bell Ln, 21029",3.89,Sunoco,39.2097731,-76.9388595,3.86
Clarksville,21029,Exxon,"12405 Clarksville Pike, 21029",3.95,Exxon,39.2065148,-76.9427277,3.92
Elkridge,21075,Shell,"7894 Washington Blvd, 21075",3.69,Shell,39.1725006,-76.7844243,3.64
Elkridge,21075,Marathon,"6315 Washington Blvd, 21075",3.89,-,39.2062192,-76.7275618,3.89
Elkridge,21075,Shell,"6295 Washington Blvd, 21075",3.89,Shell,39.2073558,-76.7270995,3.84
Elkridge,21075,Exxon,"6310 Washington Blvd, 21075",3.89,Exxon,39.2071708,-76.7278267,3.86
Elkridge,21075,Exxon,"6070 Marshalee Dr, 21075",3.93,Exxon,39.2084335,-76.7778553,3.9
Elkridge,21075,Exxon,"7311 Washington Blvd, 21075",3.79,Exxon,39.1832133,-76.7640327,3.76
Odenton,21113,Shell,"1144 MD-175, 21113",3.79,Shell,39.082546,-76.690855,3.74
Odenton,21113,Royal Farms,"1558 Annapolis Rd, 21113",3.79,Royal Farms,39.100476,-76.720547,3.69
Odenton,21113,Sunoco,"1433 Annapolis Rd, 21113",3.79,Sunoco,39.0909128,-76.7130138,3.76
Odenton,21113,High's Dairy Store,"1624 Annapolis Rd, 21113",3.79,High's,39.1057505,-76.7217641,3.74
Odenton,21113,Exxon,"1318 Annapolis Rd, 21113",3.89,Exxon,39.0885514,-76.7006064,3.86
Odenton,21113,BP,"8749 PINEY ORCHARD PKWY, 21113",3.99,BP,39.0691814,-76.7144977,3.94
Annapolis Junction,20701,7-Eleven,"10930 Guilford Rd, 20701",3.79,7-Eleven,39.1292256,-76.7935882,3.76
Spencerville,20868,Mobil,"16201 New Hampshire Ave, 20868",3.93,Mobil,39.1217595,-76.989073,3.9
