City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Severn,21144,7-Eleven,"500 Donaldson Ave, 21144",3.99,7-Eleven,39.136636,-76.659232,3.96
Severn,21144,Exxon,"805 Reece Rd, 21144",4.05,Exxon,39.1361231,-76.6867451,4.02
Severn,21144,Royal Farms,"7843 Telegraph Rd, 21144",4.05,Royal Farms,39.1373727,-76.684828,3.95
Hanover (Arundel Mills),21076,7-Eleven,"1075 Dorsey Rd, 21076",4.02,7-Eleven,39.1599143,-76.6836798,3.99
Hanover (Arundel Mills),21076,Exxon,"7043 Arundel Mills Cir, 21076",4.09,Exxon,39.1539236,-76.7222726,4.06
Hanover (Arundel Mills),21076,Wawa,"7710 Milestone Pkwy, 21076",4.09,Wawa,39.154105,-76.744585,4.09
Hanover (Arundel Mills),21076,Shell,"2631 Old Annapolis Rd, 21076",4.09,Shell,39.2041164,-76.6417554,4.04
Hanover (Arundel Mills),21076,Exxon,"7898 Ridge Rd, 21076",4.19,Exxon,39.1344773,-76.7347419,4.16
Hanover (Arundel Mills),21076,Shell,"1356 Dorsey Rd, 21076",4.52,Shell,39.1588425,-76.7114914,4.47
Hanover (Arundel Mills),21076,CITGO,"1401 Dorsey Rd, 21076",4.09,-,39.160101,-76.715098,4.09
Hanover (Arundel Mills),21076,Royal Farms,"7910 Shipley Homestead Dr, 21076",4.05,Royal Farms,39.1325985,-76.7399104,3.95
Jessup,20794,Royal Farms,"2850 Jessup Rd, 20794",3.99,Royal Farms,39.1424361,-76.7613968,3.89
Jessup,20794,High's Dairy Store,"2861 Jessup Rd, 20794",4.07,High's,39.142357,-76.7631093,4.02
Jessup,20794,Shell,"2753 Annapolis Rd, 20794",4.09,Shell,39.1377885,-76.7521393,4.04
Jessup,20794,Exxon,"7930 Washington Blvd, 20794",4.1,Exxon,39.1711851,-76.7868219,4.07
Jessup,20794,BP,"8810 Washington Blvd, 20794",4.07,BP,39.1445028,-76.8091941,4.02
Jessup,20794,Shell,"8755 Washington Blvd, 20794",4.07,Shell,39.1447238,-76.8087484,4.02
Jessup,20794,BP,"7879 Pocomoke Dr, 20794",4.19,BP,39.1682121,-76.7831573,4.14
Jessup,20794,Sunoco,"2739 Annapolis Rd, 20794",4.09,Sunoco,39.1365014,-76.7506844,4.06
Fulton,20759,High's,"11840 Lime Kiln Rd, 20759",4.19,High's,39.1513419,-76.9241758,4.14
Burtonsville,20866,Freestate,"15411 Old Columbia Pike, 20866",3.87,-,39.1083747,-76.9358213,3.87
Clarksville,21029,Exxon,"12405 Clarksville Pike, 21029",4.29,Exxon,39.2065148,-76.9427277,4.26
Clarksville,21029,Sunoco,"5015 Signal Bell Ln, 21029",4.29,Sunoco,39.2097731,-76.9388595,4.26
Elkridge,21075,XtraFuels,"7300 Washington Blvd, 21075",3.99,-,39.1840122,-76.7645677,3.99
Elkridge,21075,Shell,"7894 Washington Blvd, 21075",4.09,Shell,39.1725006,-76.7844243,4.04
Elkridge,21075,Exxon,"7311 Washington Blvd, 21075",4.09,Exxon,39.1832133,-76.7640327,4.06
Elkridge,21075,BP,"5816 WASHINGTON BLVD, 21075",4.19,BP,39.2160163,-76.7108429,4.14
Elkridge,21075,Marathon,"6315 Washington Blvd, 21075",4.29,-,39.2062192,-76.7275618,4.29
Elkridge,21075,Shell,"6295 Washington Blvd, 21075",4.29,Shell,39.2073558,-76.7270995,4.24
Elkridge,21075,Exxon,"6310 Washington Blvd, 21075",4.29,Exxon,39.2071708,-76.7278267,4.26
Odenton,21113,Sunoco,"1433 Annapolis Rd, 21113",3.99,Sunoco,39.0909128,-76.7130138,3.96
Odenton,21113,Royal Farms,"1558 Annapolis Rd, 21113",3.99,Royal Farms,39.100476,-76.720547,3.89
Odenton,21113,Shell,"1144 MD-175, 21113",4.09,Shell,39.082546,-76.690855,4.04
Odenton,21113,High's Dairy Store,"1624 Annapolis Rd, 21113",4.09,High's,39.1057505,-76.7217641,4.04
Odenton,21113,Exxon,"1318 Annapolis Rd, 21113",4.09,Exxon,39.0885514,-76.7006064,4.06
Odenton,21113,BP,"8749 PINEY ORCHARD PKWY, 21113",4.29,BP,39.0691814,-76.7144977,4.24
Annapolis Junction,20701,7-Eleven,"10930 Guilford Rd, 20701",4.09,7-Eleven,39.1292256,-76.7935882,4.06
